num_voters,num_projects,setup,predictor,sample_degree,lv_degree,seed,k,num_tv,precision,recall,f1,fractional_allocation,symmetric_distance,pipeline_runtime,runtime
100,30,offline_controversiality,classification,0.5,0.5,2,10,75,0.7376363636363636,0.6551452621452621,0.6823904123774901,0.7789226319595083,5,2.1056353840003794,2.134324791000381
100,30,offline_controversiality,matrix_factorization,0.5,0.5,0,10,75,0.6893093322799205,0.5985742405742406,0.6118818366038091,0.8259117082533589,3,0.1193460120002782,0.1508482909998747
100,30,offline_controversiality,matrix_factorization,0.5,0.5,1,10,75,0.6646395641395642,0.4631635401635401,0.517326768683075,0.9568835098335856,2,0.1247314110000843,0.147097598000073
100,30,offline_controversiality,matrix_factorization,0.5,0.5,2,10,75,0.5927586901116313,0.3932005772005771,0.4385304197841643,0.7789226319595083,5,0.1206548140003178,0.1468415089998416
100,30,offline_controversiality,factorization_machines,0.5,0.5,0,10,75,0.6799894179894179,0.7084572094572095,0.6818680014222079,0.8259117082533589,3,0.0817745479998848,0.1096742740000991
100,30,offline_controversiality,factorization_machines,0.5,0.5,1,10,75,0.7193698893698894,0.624001443001443,0.6456255053531942,0.9152798789712556,3,0.088583447000019,0.1141620409998722
100,30,offline_controversiality,factorization_machines,0.5,0.5,2,10,75,0.7563830243830244,0.6751967291967292,0.6939735419304675,0.9936731742588576,0,0.1893131970000467,0.2172382220001054
100,30,online_adaptive_controversial,classification,0.5,0.5,0,10,75,0.7109822029822029,0.7268306878306878,0.7054742251013619,0.6614203454894434,6,3.585778802999812,3.611678106999989
100,30,online_adaptive_controversial,classification,0.5,0.5,1,10,75,0.6918465608465609,0.5457243867243867,0.5922050855920825,0.9812783661119516,0,3.366654092000317,3.3879323840001234
100,30,online_adaptive_controversial,classification,0.5,0.5,2,10,75,0.6720718540718541,0.627058016058016,0.6372924970912587,0.6946854663774403,7,2.9543067330000667,2.9780327110001963
100,30,online_adaptive_controversial,matrix_factorization,0.5,0.5,0,10,75,0.6686754226165991,0.6327493987493987,0.6203533797803911,0.8259117082533589,2,0.3893629350000083,0.4156078129999514
100,30,online_adaptive_controversial,matrix_factorization,0.5,0.5,1,10,75,0.7547549857549857,0.507060125060125,0.56351050199657,0.9152798789712556,3,0.3025089180000577,0.3452068579999832
