num_voters,num_projects,setup,predictor,sample_degree,lv_degree,seed,k,num_tv,precision,recall,f1,fractional_allocation,symmetric_distance,pipeline_runtime,runtime
100,30,offline_consensus,factorization_machines,0.7,0.3,1,19,79,0.5860056258790436,0.6665059272654209,0.5934645791868427,0.6427760968229954,7,0.08178422899982252,0.0939546790004897
100,30,offline_consensus,factorization_machines,0.7,0.3,2,19,79,0.6958659835242114,0.7015019087803898,0.6805992200072617,0.4609544468546638,8,0.12183238099987648,0.14006472199980635
100,30,offline_consensus,factorization_machines,0.7,0.5,0,16,65,0.6492940392940393,0.6316794316794317,0.6187594750252526,0.9848368522072937,0,0.10410258600040834,0.11999578399991151
100,30,offline_consensus,factorization_machines,0.7,0.5,1,16,65,0.6532323659246736,0.834020424020424,0.7132601210440136,0.8142965204236006,2,0.10257516000001488,0.11764923200007615
100,30,offline_consensus,factorization_machines,0.7,0.5,2,16,65,0.7333311133311133,0.7702442002442003,0.7365183567457919,0.5677874186550976,9,0.10412978000022122,0.11752710400014621
100,30,offline_consensus,factorization_machines,0.7,0.7,0,12,51,0.622005772005772,0.6250495691672162,0.6049394489881295,0.9848368522072937,0,0.1048102069999004,0.11769085099967924
100,30,offline_consensus,factorization_machines,0.7,0.7,1,12,51,0.653765352294764,0.6960412136882725,0.6489403411166691,0.8142965204236006,2,0.0991229259998363,0.11011268299989752
100,30,offline_consensus,factorization_machines,0.7,0.7,2,12,51,0.6934089875266346,0.7646380308145014,0.7124264633932629,0.5182574114244396,6,0.08495238500017877,0.09501551000084874
100,30,offline_consensus,factorization_machines,0.7,0.9,0,6,37,0.5406269803328627,0.5395986145986147,0.5318335909956585,0.5671785028790787,7,0.10461068899985548,0.11319892200026516
100,30,offline_consensus,factorization_machines,0.7,0.9,1,6,37,0.5297194028231179,0.652021252021252,0.5731333070597648,0.8651664145234493,4,0.1031177659997411,0.11166905800018867
100,30,offline_consensus,factorization_machines,0.7,0.9,2,6,37,0.7315358815358816,0.7479203604203604,0.7263936034321834,0.8694866232827188,2,0.1048412999998618,0.11554011299995182
100,30,offline_consensus,factorization_machines,0.9,0.1,0,27,91,0.358974358974359,0.4963369963369963,0.3934065934065934,0.9147792706333974,2,0.10647720900033164,0.12029481599984138
100,30,offline_consensus,factorization_machines,0.9,0.1,1,27,91,0.6318681318681318,0.6282051282051282,0.6051282051282051,0.9858169440242057,0,0.10176061600031971,0.11389163100011501
100,30,offline_consensus,factorization_machines,0.9,0.1,2,27,91,0.5970695970695971,0.6391941391941391,0.5802197802197802,0.6979392624728851,4,0.10046126500037644,0.11298887799966906
100,30,offline_consensus,factorization_machines,0.9,0.3,0,26,73,0.4520547945205479,0.4897260273972603,0.4306588388780169,0.9848368522072937,0,0.12550596499931999,0.13825278500007698
100,30,offline_consensus,factorization_machines,0.9,0.3,1,26,73,0.4942922374429224,0.6061643835616438,0.5198303979125897,0.8142965204236006,2,0.1004545389996565,0.11248886499924993
100,30,offline_consensus,factorization_machines,0.9,0.3,2,26,73,0.5993150684931506,0.7226027397260274,0.6157208088714938,0.8740057845263919,3,0.09828820700022334,0.10982622299979994
100,30,offline_consensus,factorization_machines,0.9,0.5,0,25,55,0.8106060606060607,0.7269696969696969,0.7417027417027416,0.9848368522072937,0,0.10114822200011986,0.11224285500065889
100,30,offline_consensus,factorization_machines,0.9,0.5,1,25,55,0.7054545454545454,0.7790909090909092,0.7136940836940836,0.8142965204236006,3,0.12465311699997983,0.1368646399996578
